-4.407470703125,925,170,0,1,54859,399,132,65522,65455,65507,71,31,59171,65530,37800,32767,32767,32425,32425,640,21,17,64502,0,0,15218,39424,0,0,10928,65535
-4.403564453125,925,170,0,1,54858,400,129,65525,65453,65506,73,31,59843,65530,37579,32767,32767,32408,32408,640,29,17,64510,3840,0,15218,39424,0,0,10928,65535
-4.399658203125,926,170,0,1,54857,400,126,65528,65454,65507,73,31,60643,65530,37507,32767,32767,32390,32390,640,65526,17,64510,0,65280,15218,39424,0,0,10928,65535
-4.395751953125,925,170,0,1,54856,400,122,65531,65452,65507,74,31,61366,65530,37464,32767,32767,32366,32366,640,13,17,64502,65280,0,15218,39424,0,0,10928,65535
-4.391845703125,926,170,0,1,54854,399,119,65534,65451,65507,76,31,61900,65530,37307,32767,32767,32347,32347,640,13,1,64484,0,0,15218,39424,0,0,10928,65535
-4.387939453125,926,170,0,1,54853,400,115,0,65450,65507,77,31,62300,65530,37218,32767,32767,32320,32320,640,29,65530,64501,21760,85,15218,39424,0,0,10928,65535
-4.384033203125,926,170,0,1,54852,400,112,3,65451,65506,77,31,63041,65530,37124,32767,32767,32297,32297,640,21,9,64519,0,0,15218,39424,0,0,10928,65535
-4.380126953125,926,170,0,1,54851,400,108,6,65448,65505,79,31,63585,65530,36971,32767,32767,32268,32268,640,21,9,64476,0,0,15218,39424,0,0,10928,65535
-4.376220703125,926,170,0,1,54850,400,105,10,65446,65506,80,31,64290,65530,36822,32767,32767,32242,32242,642,21,17,64485,1792,1,15218,39424,0,0,10928,65535
-4.348876953125,927,170,0,1,54849,400,101,13,65445,65508,80,31,65005,65530,36756,32767,32767,32209,32209,642,21,9,64502,0,0,15218,39424,0,0,10928,65535
-4.344970703125,926,170,0,1,54847,400,98,16,65445,65507,81,31,65515,65530,36603,32767,32767,32180,32180,642,65526,1,64485,0,0,15218,39424,0,0,10928,65535
-4.341064453125,927,170,0,1,54846,400,94,19,65445,65506,82,32,413,65530,36322,32767,32767,32144,32144,642,21,1,64467,0,0,15218,39424,0,0,10928,65535
-4.337158203125,927,170,0,1,54845,400,90,23,65442,65506,82,32,1031,65530,36187,32767,32767,32109,32109,642,13,9,64476,0,0,15218,39360,0,0,10928,65535
-4.333251953125,927,170,0,1,54844,401,87,26,65446,65507,82,32,1577,65530,36161,32767,32767,32080,32080,642,21,26,64485,0,0,15218,39360,0,0,10928,65535
